,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows
50736,11.02,87.1,0.078,0.311
50737,10.91,87.2,0.081,1.541
50738,10.83,87.2,0.082,4.004
50739,10.82,87.3,0.079,8.75
50740,10.78,87.4,0.086,22.45
50741,10.74,87.3,0.08,48.6
50742,10.75,87.2,0.083,78.2
50743,10.78,87.0,0.085,118.8
50744,10.71,86.7,0.085,139.1
50745,10.66,86.8,0.088,183.8
50746,10.6,86.8,0.087,209.0
50747,10.56,87.0,0.084,182.8
50748,10.46,86.9,0.088,183.6
50749,10.38,87.2,0.083,198.5
50750,10.35,87.3,0.086,276.2
50751,10.4,87.3,0.083,301.0
50752,10.56,87.1,0.09,319.4
50753,10.76,86.6,0.099,339.2
50754,10.98,86.3,0.098,371.5
50755,11.18,85.7,0.095,383.4
50756,11.23,84.6,0.089,394.1
50757,11.54,84.6,0.083,410.7
50758,11.75,83.2,0.086,421.8
50759,11.82,82.1,0.083,432.5
50760,12.08,82.0,0.086,449.6
50761,12.26,81.2,0.086,464.3
50762,12.48,81.1,0.083,474.6
50763,12.82,80.1,0.087,480.9
50764,13.05,79.0,0.085,480.3
50765,13.19,78.8,0.084,485.0
50766,13.37,77.6,0.082,487.4
50767,13.59,76.7,0.082,488.5
50768,13.95,75.7,0.083,487.8
50769,14.29,74.6,0.086,487.8
50770,14.56,72.7,0.082,482.8
50771,14.98,71.8,0.081,477.3
50772,15.3,70.3,0.084,470.3
50773,15.65,69.86,0.083,459.2
50774,15.99,69.13,0.085,442.3
50775,16.36,67.79,0.084,430.5
50776,16.9,65.95,0.087,421.0
50777,17.27,64.09,0.087,404.2
50778,17.63,62.38,0.087,387.9
50779,18.42,60.11,0.088,375.7
50780,18.7,57.61,0.083,347.9
50781,18.46,57.44,0.078,326.3
50782,18.29,61.78,0.072,300.9
50783,18.11,65.02,0.072,278.2
50784,17.94,66.72,0.073,257.5
50785,17.67,67.39,0.072,231.3
50786,17.59,68.39,0.075,206.6
50787,17.4,69.93,0.074,181.8
50788,17.24,71.1,0.074,158.9
50789,17.04,73.0,0.074,136.6
50790,16.76,74.1,0.072,113.0
50791,16.63,75.5,0.072,91.6
50792,16.49,76.1,0.07,69.17
50793,16.37,77.0,0.072,49.99
50794,16.15,78.0,0.073,19.95
50795,15.99,79.2,0.076,10.65
50796,15.82,79.9,0.073,5.182
50797,15.3,80.0,0.079,2.785
50798,14.17,81.5,0.078,0.765
50799,13.67,82.2,0.076,0.132
50800,13.45,83.1,0.075,0.073
50801,13.33,83.1,0.075,0.026
50802,12.98,83.3,0.073,0.062
50803,12.71,83.6,0.073,0.066
50804,12.53,84.8,0.075,0.073
50805,12.41,84.8,0.078,0.04
50806,12.33,85.3,0.073,0.029
50807,12.34,86.7,0.073,0.037
50808,12.3,86.0,0.073,0.051
50809,12.21,86.0,0.078,0.037
50810,12.18,86.3,0.074,0.048
50811,12.24,86.3,0.076,0.04
50812,12.12,86.4,0.075,0.048
50813,12.18,87.2,0.074,0.044
50814,12.36,87.0,0.073,0.081
50815,12.32,86.9,0.074,0.051
50816,12.39,87.9,0.075,0.066
50817,12.43,87.0,0.071,0.051
50818,12.56,87.5,0.072,0.04
50819,12.82,87.6,0.075,0.037
50820,13.18,88.1,0.074,0.029
50821,13.28,87.1,0.073,0.037
50822,13.66,87.1,0.075,0.066
50823,13.9,86.0,0.076,0.048
50824,14.24,85.3,0.074,0.044
50825,14.49,84.6,0.073,0.051
50826,14.52,84.5,0.074,0.073
50827,14.41,84.7,0.077,0.018
50828,14.3,84.6,0.074,0.07
50829,14.19,84.9,0.078,0.048
50830,14.29,85.4,0.076,0.059
50831,14.35,85.2,0.074,0.048
50832,14.2,85.3,0.075,0.07
50833,14.28,85.2,0.076,0.062
50834,14.25,84.6,0.075,0.048
50835,14.28,84.0,0.073,0.033
50836,14.38,83.2,0.076,0.062
50837,14.42,83.0,0.076,0.048
50838,14.49,82.4,0.074,0.04
50839,14.51,81.6,0.073,0.059
50840,14.54,80.7,0.075,0.048
50841,14.46,80.8,0.075,0.055
50842,14.45,80.1,0.075,0.048
50843,14.44,79.3,0.074,0.04
50844,14.44,78.6,0.072,0.073
50845,14.35,78.0,0.073,0.051
50846,14.21,78.0,0.074,0.066
50847,14.15,78.0,0.074,0.062
50848,14.21,77.7,0.077,0.022
50849,14.22,77.6,0.075,0.044
50850,14.31,77.5,0.072,0.066
50851,14.33,78.0,0.073,0.044
50852,14.27,78.2,0.072,0.044
50853,14.26,78.2,0.076,0.055
50854,14.16,78.3,0.076,0.062
50855,14.17,78.3,0.073,0.055
50856,14.3,77.0,0.073,0.055
50857,14.43,75.4,0.075,0.055
50858,14.52,74.3,0.071,0.051
50859,14.53,73.7,0.073,0.055
50860,14.51,73.9,0.075,0.055
50861,14.42,73.9,0.076,0.066
50862,14.35,74.1,0.076,0.088
50863,14.47,73.1,0.074,0.029
50864,14.41,73.1,0.079,0.037
50865,14.28,73.8,0.077,0.051
50866,14.17,74.1,0.074,0.059
50867,14.16,74.2,0.075,0.073
50868,14.21,74.1,0.078,0.095
50869,14.28,74.0,0.076,0.048
50870,14.63,73.2,0.074,0.04
50871,14.76,71.3,0.076,0.048
50872,14.8,70.3,0.076,0.022
50873,14.59,72.0,0.076,0.04
50874,14.46,72.5,0.073,0.073
50875,14.46,72.5,0.074,0.077
50876,14.46,72.6,0.072,0.055
50877,14.49,72.3,0.074,0.113
50878,14.64,72.0,0.077,0.077
50879,14.74,71.1,0.074,0.048
50880,14.78,70.6,0.075,0.102
50881,14.76,70.8,0.076,0.615
50882,14.87,70.4,0.076,1.398
50883,14.98,69.36,0.074,3.616
50884,14.96,69.39,0.073,6.309
50885,14.93,69.76,0.074,9.34
50886,15.0,69.73,0.073,17.17
50887,15.1,69.23,0.073,22.99
50888,15.2,68.93,0.073,30.2
50889,15.34,68.26,0.074,43.74
50890,15.46,67.56,0.074,65.56
50891,15.59,67.29,0.073,84.3
50892,15.62,68.59,0.073,101.7
50893,15.55,70.1,0.073,138.3
50894,15.68,70.2,0.073,159.6
50895,15.84,69.69,0.074,148.0
50896,15.96,70.1,0.071,184.6
50897,16.25,70.1,0.072,277.6
50898,16.46,68.89,0.073,274.0
50899,16.91,66.39,0.073,395.5
50900,16.93,67.16,0.074,276.7
50901,16.86,67.26,0.071,239.3
50902,16.77,67.72,0.075,202.6
50903,17.05,67.76,0.072,374.7
50904,17.06,67.56,0.072,346.2
50905,17.15,67.62,0.073,401.3
50906,17.43,66.22,0.073,451.1
50907,17.36,65.75,0.074,252.6
50908,17.32,66.19,0.075,333.2
50909,17.47,65.62,0.071,406.7
50910,17.66,63.65,0.075,370.5
50911,17.79,60.08,0.073,406.1
50912,17.83,57.78,0.078,470.5
50913,17.85,57.38,0.075,311.5
50914,17.84,57.68,0.077,336.6
50915,17.92,56.78,0.075,356.9
50916,17.95,56.88,0.075,357.3
50917,17.73,57.18,0.078,301.2
50918,17.91,56.54,0.074,404.3
50919,17.86,55.44,0.077,358.2
50920,17.83,55.81,0.077,272.6
50921,17.71,59.28,0.074,191.7
50922,17.62,60.75,0.074,260.0
50923,17.56,63.62,0.075,335.1
50924,17.43,64.62,0.072,325.6
50925,17.33,65.19,0.073,295.6
50926,17.33,65.22,0.073,305.6
50927,17.43,64.49,0.073,267.0
50928,17.33,65.19,0.075,240.4
50929,17.23,65.45,0.074,241.4
50930,17.28,67.06,0.074,216.3
50931,17.13,69.13,0.074,183.7
50932,17.09,69.66,0.073,235.5
50933,17.04,69.83,0.074,208.9
50934,17.09,70.8,0.072,171.9
50935,17.0,72.3,0.073,135.8
50936,16.89,72.6,0.072,122.0
50937,16.79,72.7,0.073,93.9
50938,16.65,73.2,0.073,37.83
50939,16.54,73.6,0.074,18.34
50940,16.43,73.0,0.077,8.14
50941,16.47,72.4,0.073,1.584
50942,16.44,73.8,0.073,0.454
50943,16.4,74.9,0.073,0.157
50944,16.36,75.9,0.072,0.062
50945,16.3,75.8,0.069,0.026
50946,16.32,75.8,0.068,0.051
50947,16.3,76.1,0.069,0.059
50948,16.23,76.0,0.069,0.044
50949,16.23,75.9,0.067,0.084
50950,16.22,75.6,0.071,0.091
50951,16.26,75.1,0.074,0.051
50952,16.27,74.8,0.074,0.062
50953,16.29,74.5,0.07,0.037
50954,16.35,75.0,0.073,0.029
50955,16.31,75.4,0.072,0.04
50956,16.3,75.7,0.068,0.04
50957,16.24,75.7,0.069,0.048
50958,16.2,74.2,0.07,0.037
50959,16.35,70.3,0.07,0.037
50960,16.35,69.79,0.074,0.07
50961,16.43,70.2,0.074,0.029
50962,16.42,71.9,0.071,0.029
50963,16.38,72.6,0.069,0.04
50964,16.43,74.1,0.071,0.044
50965,16.46,75.1,0.073,0.04
50966,16.42,75.2,0.073,0.062
50967,16.43,75.7,0.07,0.037
50968,16.38,75.8,0.069,0.062
50969,16.36,75.8,0.069,0.037
50970,16.36,75.5,0.072,0.037
50971,16.35,75.1,0.072,0.044
50972,16.37,74.8,0.073,0.055
50973,16.39,75.0,0.072,0.029
50974,16.38,74.9,0.073,0.033
50975,16.39,74.6,0.072,0.044
50976,16.4,74.3,0.071,0.048
50977,16.42,75.1,0.071,0.062
50978,16.33,75.3,0.073,0.055
50979,16.31,75.2,0.074,0.033
50980,16.26,75.0,0.071,0.048
50981,16.3,73.9,0.071,0.059
50982,16.33,73.2,0.072,0.033
50983,16.32,72.7,0.072,0.062
50984,16.3,72.0,0.071,0.044
50985,16.36,70.9,0.07,0.062
50986,16.33,70.6,0.073,0.051
50987,16.32,70.5,0.073,0.062
50988,16.35,70.2,0.071,0.04
50989,16.34,69.96,0.071,0.033
50990,16.34,69.23,0.073,0.044
50991,16.32,69.06,0.073,0.033
50992,16.36,68.36,0.073,0.04
50993,16.37,67.56,0.074,0.07
50994,16.38,67.59,0.073,0.08
50995,16.34,68.39,0.075,0.07
50996,16.32,68.42,0.07,0.055
50997,16.34,68.02,0.072,0.073
50998,16.34,68.16,0.072,0.051
50999,16.27,68.32,0.07,0.044
51000,16.28,67.76,0.074,0.048
51001,16.23,67.32,0.075,0.051
51002,16.21,67.22,0.072,0.055
51003,16.22,66.89,0.071,0.051
51004,16.19,66.46,0.072,0.062
51005,16.2,66.39,0.071,0.04
51006,16.23,66.12,0.074,0.077
51007,16.21,67.26,0.074,0.037
51008,16.18,68.19,0.072,0.044
51009,16.22,69.16,0.072,0.077
51010,16.14,69.76,0.073,0.051
51011,16.12,69.86,0.072,0.059
51012,16.18,69.29,0.072,0.055
51013,16.2,68.96,0.074,0.055
51014,16.17,69.36,0.073,0.048
51015,16.17,68.89,0.071,0.059
51016,16.2,68.66,0.072,0.048
51017,16.2,69.06,0.073,0.033
51018,16.15,69.96,0.072,0.066
51019,16.09,70.8,0.072,0.059
51020,16.13,71.8,0.074,0.055
51021,16.06,71.9,0.073,0.051
51022,16.07,71.8,0.072,0.029
51023,16.04,71.6,0.074,0.059
51024,16.03,71.1,0.074,0.099
51025,16.06,70.4,0.07,0.359
51026,16.04,70.2,0.072,0.981
51027,16.03,69.53,0.075,1.76
51028,16.04,69.23,0.073,3.93
51029,16.06,68.29,0.075,6.271
51030,16.09,67.82,0.075,10.25
51031,16.11,67.26,0.074,15.45
51032,16.11,67.16,0.078,19.49
51033,16.09,66.69,0.076,25.35
51034,16.12,65.59,0.076,31.92
51035,16.13,65.09,0.075,37.08
51036,16.18,65.95,0.076,39.29
51037,16.11,66.26,0.074,49.18
51038,16.09,67.02,0.086,56.91
51039,16.02,66.89,0.074,64.11
51040,16.06,67.02,0.077,63.96
51041,16.09,67.02,0.075,63.93
51042,16.15,66.56,0.071,68.09
51043,16.18,65.95,0.079,77.0
51044,16.26,64.79,0.082,93.2
51045,16.39,64.25,0.09,130.6
51046,16.5,64.72,0.088,156.4
51047,16.57,64.85,0.078,163.0
51048,16.63,65.25,0.102,173.4
51049,16.6,63.72,0.102,162.5
51050,16.48,63.89,0.104,166.3
51051,16.44,64.89,0.101,168.8
51052,16.43,65.19,0.101,162.7
51053,16.42,65.65,0.081,129.1
51054,16.3,65.42,0.076,105.0
51055,16.33,64.79,0.076,148.4
51056,16.58,63.05,0.076,179.8
51057,16.63,61.88,0.074,220.6
51058,16.75,60.78,0.076,230.2
51059,16.75,60.45,0.076,181.7
51060,16.83,60.61,0.078,294.4
51061,16.89,61.05,0.073,289.9
51062,16.8,61.48,0.076,218.6
51063,16.79,61.68,0.077,218.4
51064,16.7,61.95,0.076,175.1
51065,16.73,62.45,0.075,263.3
51066,16.74,62.38,0.078,201.1
51067,16.77,61.65,0.079,240.6
51068,16.7,62.32,0.076,159.6
51069,16.7,62.78,0.074,171.6
51070,16.74,65.95,0.075,198.8
51071,16.66,66.89,0.076,261.7
51072,16.66,67.72,0.074,253.9
51073,16.6,68.76,0.073,177.6
51074,16.51,68.96,0.076,193.6
51075,16.37,68.56,0.073,143.4
51076,16.28,68.09,0.075,85.7
51077,16.19,68.49,0.073,82.4
51078,16.22,68.72,0.073,100.8
51079,16.25,68.99,0.076,106.3
51080,16.21,69.03,0.076,51.85
51081,16.15,69.36,0.074,44.75
51082,16.06,70.8,0.074,42.65
51083,16.05,72.2,0.072,12.55
51084,16.0,72.5,0.073,4.131
51085,16.0,72.4,0.075,1.046
51086,16.01,71.8,0.076,0.34
51087,15.97,71.4,0.076,0.124
51088,15.99,71.4,0.074,0.037
51089,16.06,72.2,0.074,0.026
51090,16.07,72.2,0.072,0.018
51091,16.12,71.5,0.075,0.037
51092,16.15,71.9,0.073,0.055
51093,16.1,73.0,0.073,0.04
51094,16.08,73.2,0.075,0.026
51095,16.07,73.0,0.072,0.033
51096,16.05,71.9,0.072,0.037
51097,16.04,70.8,0.075,0.018
51098,16.1,71.2,0.076,0.059
51099,16.18,72.5,0.072,0.048
51100,16.12,72.8,0.071,0.033
51101,16.08,71.7,0.073,0.026
51102,16.11,70.8,0.073,0.062
51103,16.06,70.7,0.072,0.026
51104,16.1,71.0,0.073,0.051
51105,16.13,72.0,0.073,0.044
51106,16.12,72.8,0.073,0.04
51107,16.07,73.1,0.076,0.04
51108,16.05,73.0,0.073,0.04
51109,16.02,72.9,0.076,0.051
51110,16.03,72.5,0.072,0.048
51111,16.01,72.7,0.075,0.051
51112,16.03,72.4,0.071,0.048
51113,16.01,72.5,0.071,0.033
51114,16.01,72.4,0.071,0.044
51115,16.01,71.8,0.073,0.022
51116,16.03,71.1,0.075,0.059
51117,16.01,70.9,0.075,0.026
51118,16.04,70.6,0.073,0.037
51119,16.01,71.3,0.074,0.044
51120,15.98,71.4,0.074,0.04
51121,15.99,71.6,0.075,0.044
51122,15.97,71.7,0.074,0.051
51123,15.93,71.7,0.074,0.066
51124,15.96,71.8,0.076,0.033
51125,15.89,72.1,0.073,0.026
51126,15.88,72.3,0.072,0.04
51127,15.84,73.0,0.073,0.048
51128,15.84,73.2,0.074,0.033
51129,15.87,73.3,0.073,0.059
51130,15.86,73.8,0.073,0.051
51131,15.78,74.6,0.072,0.022
51132,15.74,75.3,0.072,0.044
51133,15.8,76.2,0.069,0.059
51134,15.85,76.3,0.072,0.026
51135,15.85,76.3,0.069,0.022
51136,15.84,76.1,0.069,0.051
51137,15.83,75.8,0.074,0.033
51138,15.83,75.6,0.076,0.04
51139,15.8,75.5,0.073,0.062
51140,15.75,75.2,0.074,0.022
51141,15.74,75.0,0.073,0.033
51142,15.73,74.5,0.073,0.033
51143,15.73,74.1,0.073,0.04
51144,15.66,74.0,0.069,0.059
51145,15.56,75.0,0.07,0.029
51146,15.37,76.1,0.068,0.033
51147,15.13,77.1,0.07,0.051
51148,14.99,77.2,0.073,0.037
51149,14.95,77.2,0.072,0.026
51150,14.98,76.8,0.073,0.033
51151,15.06,76.5,0.07,0.04
51152,15.1,76.1,0.067,0.04
51153,15.21,76.2,0.068,0.04
51154,15.23,76.0,0.071,0.048
51155,15.18,76.1,0.067,0.037
51156,15.08,76.8,0.071,0.037
51157,14.96,77.1,0.073,0.04
51158,14.79,77.6,0.075,0.026
51159,14.62,78.0,0.069,0.033
51160,14.58,78.0,0.066,0.011
51161,14.51,78.2,0.069,0.037
51162,14.46,78.4,0.07,0.04
51163,14.38,78.4,0.071,0.026
51164,14.2,78.5,0.076,0.037
51165,13.67,80.2,0.079,0.015
51166,13.51,80.6,0.076,0.026
51167,13.39,81.4,0.075,0.029
51168,13.28,81.5,0.077,0.08
51169,13.15,81.4,0.075,0.787
51170,13.4,79.7,0.076,2.1
51171,13.69,75.0,0.074,5.339
51172,13.68,74.5,0.075,11.18
51173,13.52,76.7,0.076,17.16
51174,13.78,76.4,0.077,26.28
51175,13.78,76.9,0.076,35.71
51176,14.11,76.8,0.074,52.08
51177,14.5,75.1,0.073,56.02
51178,12.46,74.6,0.093,67.1
51179,11.86,77.3,0.086,76.9
51180,11.91,79.1,0.084,84.1
51181,12.26,78.9,0.086,102.5
51182,13.02,79.9,0.077,107.7
51183,14.67,78.1,0.073,113.5
51184,15.19,73.9,0.074,117.4
51185,15.54,70.0,0.072,126.2
51186,15.88,68.42,0.075,140.1
51187,16.36,64.89,0.077,113.8
51188,16.58,59.75,0.08,78.8
51189,16.69,58.28,0.076,158.6
51190,17.21,57.51,0.078,425.1
51191,17.7,55.77,0.079,440.6
51192,17.83,55.61,0.077,444.0
51193,17.98,55.24,0.08,449.8
51194,18.03,53.2,0.078,458.9
51195,18.12,52.6,0.078,465.6
51196,18.37,53.27,0.08,469.6
51197,18.56,59.08,0.078,475.6
51198,18.1,61.08,0.074,479.0
51199,17.94,61.38,0.075,476.5
51200,17.93,61.05,0.078,282.8
51201,17.79,61.75,0.075,340.8
51202,17.88,61.88,0.074,390.1
51203,17.97,62.42,0.076,321.1
51204,17.7,63.75,0.074,277.7
51205,17.64,63.85,0.071,358.3
51206,17.85,63.62,0.074,431.5
51207,17.98,62.35,0.074,477.1
51208,17.91,62.72,0.076,463.5
51209,17.81,63.08,0.076,473.1
51210,17.77,62.92,0.075,424.9
51211,17.6,63.75,0.072,365.3
51212,17.61,64.39,0.071,347.6
51213,17.48,64.55,0.076,325.7
51214,17.32,63.99,0.076,229.5
51215,17.5,62.05,0.074,286.8
51216,17.56,60.68,0.074,214.9
51217,17.43,60.01,0.074,180.7
51218,17.34,61.15,0.077,181.0
51219,17.4,61.58,0.076,206.0
51220,17.33,63.12,0.076,154.9
51221,17.41,65.32,0.075,145.1
51222,17.18,66.72,0.073,120.5
51223,17.05,67.02,0.074,99.1
51224,16.83,69.06,0.074,74.6
51225,16.59,70.0,0.074,53.62
51226,16.39,71.1,0.07,23.57
51227,16.13,72.2,0.071,12.63
51228,15.95,72.8,0.073,7.33
51229,15.82,73.6,0.073,3.476
51230,15.65,74.6,0.07,0.915
51231,15.49,75.5,0.074,0.198
51232,15.35,75.9,0.07,0.066
51233,15.19,76.9,0.072,0.04
51234,15.09,77.7,0.074,0.059
51235,14.97,78.3,0.072,0.048
51236,14.84,79.0,0.073,0.044
51237,14.63,79.5,0.076,0.044
51238,14.32,80.6,0.077,0.033
51239,14.24,81.3,0.078,0.04
51240,14.16,81.6,0.074,0.051
51241,14.04,81.7,0.077,0.037
51242,13.79,82.4,0.079,0.044
51243,13.53,82.2,0.077,0.026
51244,13.41,81.8,0.075,0.033
51245,13.47,81.6,0.074,0.033
51246,13.46,81.7,0.078,0.051
51247,13.32,79.5,0.078,0.04
51248,13.0,78.4,0.078,0.048
51249,12.83,77.8,0.072,0.026
51250,12.63,78.2,0.074,0.055
51251,12.5,78.8,0.074,0.059
51252,12.51,79.0,0.072,0.026
51253,12.46,79.1,0.075,0.029
51254,12.27,79.2,0.075,0.037
51255,12.27,78.8,0.077,0.04
51256,12.52,78.9,0.074,0.026
51257,13.03,78.9,0.074,0.055
51258,13.45,76.3,0.076,0.026
51259,13.6,75.5,0.075,0.051
51260,13.12,75.3,0.076,0.029
51261,12.77,75.2,0.075,0.037
51262,12.8,74.3,0.073,0.033
51263,12.76,74.5,0.074,0.048
51264,12.66,75.0,0.074,0.051
51265,12.42,75.7,0.074,0.037
51266,12.33,76.2,0.078,0.055
51267,12.34,77.0,0.076,0.04
51268,12.33,77.5,0.077,0.04
51269,12.11,77.2,0.076,0.04
51270,12.2,77.6,0.076,0.059
51271,12.36,77.2,0.075,0.044
51272,12.46,77.7,0.073,0.044
51273,12.43,78.1,0.073,0.033
51274,12.36,78.0,0.073,0.04
51275,12.13,78.1,0.077,0.029
51276,11.46,78.5,0.086,0.04
51277,10.5,79.9,0.086,0.037
51278,10.44,81.2,0.088,0.029
51279,10.49,81.2,0.09,0.062
51280,10.24,81.7,0.087,0.059
51281,10.03,82.1,0.086,0.037
51282,9.85,82.1,0.084,0.04
51283,9.66,82.7,0.088,0.044
51284,9.47,83.4,0.088,0.029
51285,9.62,83.5,0.09,0.04
51286,9.48,83.7,0.086,0.044
51287,9.45,83.9,0.087,0.037
51288,9.39,84.4,0.086,0.073
51289,9.56,84.6,0.088,0.07
51290,9.26,84.3,0.083,0.044
51291,9.1,84.7,0.084,0.066
51292,9.13,85.0,0.083,0.048
51293,9.2,85.0,0.084,0.037
51294,9.06,84.9,0.086,0.044
51295,8.9,85.1,0.084,0.048
51296,8.82,85.3,0.084,0.037
51297,8.82,85.6,0.083,0.048
51298,8.79,85.8,0.083,0.044
51299,8.89,85.9,0.085,0.059
51300,8.76,85.9,0.087,0.044
51301,8.8,85.9,0.085,0.051
51302,8.81,86.1,0.082,0.044
51303,8.79,85.9,0.083,0.037
51304,8.78,86.1,0.085,0.033
51305,8.74,86.0,0.087,0.033
51306,8.68,86.0,0.087,0.051
51307,8.62,86.2,0.087,0.044
51308,8.58,86.2,0.087,0.048
51309,8.55,86.3,0.087,0.055
51310,8.54,86.5,0.086,0.059
51311,8.64,86.5,0.081,0.081
51312,8.7,86.4,0.083,0.124
51313,8.53,86.2,0.087,0.904
51314,8.37,86.5,0.087,2.902
51315,8.34,86.7,0.085,7.7
51316,8.48,86.9,0.083,21.41
51317,8.67,86.9,0.084,47.95
51318,8.61,86.6,0.086,50.99
51319,8.7,86.8,0.088,80.8
51320,8.92,86.6,0.085,75.1
51321,9.13,86.5,0.087,85.8
51322,9.2,86.1,0.088,107.2
51323,9.28,86.0,0.087,106.1
51324,9.33,85.9,0.082,122.1
51325,9.5,85.5,0.084,213.0
51326,9.94,85.5,0.087,253.9
51327,10.26,84.3,0.083,241.5
51328,10.59,83.5,0.088,247.4
51329,11.0,82.4,0.086,325.1
51330,11.39,81.5,0.088,383.1
51331,11.94,80.5,0.088,379.0
51332,12.32,79.5,0.085,410.2
51333,12.61,78.5,0.085,440.5
51334,13.03,77.6,0.087,435.4
51335,13.51,76.1,0.087,431.2
51336,14.23,75.8,0.088,437.6
51337,14.78,74.2,0.088,441.1
51338,15.68,73.4,0.084,450.1
51339,16.37,71.9,0.077,451.5
51340,16.62,70.7,0.077,459.5
51341,16.7,69.29,0.077,455.5
51342,16.86,69.06,0.076,402.7
51343,16.78,67.59,0.076,229.9
51344,16.77,67.52,0.077,236.1
51345,16.6,65.89,0.075,194.1
51346,16.63,66.66,0.073,277.8
51347,16.58,67.22,0.073,225.3
51348,16.48,68.09,0.072,186.4
51349,16.49,68.56,0.074,193.5
51350,16.48,69.06,0.076,156.2
51351,16.38,69.26,0.074,171.1
51352,16.42,69.09,0.074,185.4
51353,16.4,69.59,0.075,141.8
51354,16.32,69.59,0.08,122.1
51355,16.2,69.56,0.075,76.2
51356,16.22,69.96,0.073,84.2
51357,16.17,70.7,0.069,79.1
51358,16.09,71.1,0.072,73.1
51359,15.98,71.2,0.086,56.23
51360,15.94,72.0,0.071,54.65
51361,15.9,73.0,0.072,53.56
51362,15.86,74.1,0.074,52.93
51363,15.78,75.1,0.074,58.74
51364,15.72,75.8,0.075,47.19
51365,15.6,76.8,0.076,51.02
51366,15.3,77.5,0.074,80.3
51367,15.07,78.3,0.072,104.3
51368,15.01,78.5,0.072,97.7
51369,14.94,78.7,0.074,66.49
51370,14.76,78.9,0.074,40.63
51371,14.61,79.2,0.075,25.67
51372,14.36,79.6,0.073,14.17
51373,14.07,80.2,0.074,7.07
51374,13.74,81.2,0.078,2.082
51375,13.6,81.9,0.073,0.289
51376,13.49,82.5,0.074,0.033
51377,13.37,82.9,0.074,0.048
51378,13.3,83.2,0.072,0.029
51379,13.18,83.4,0.07,0.048
51380,13.02,83.7,0.073,0.033
51381,12.81,84.0,0.074,0.033
51382,12.63,84.3,0.074,0.059
51383,12.51,84.5,0.072,0.029
51384,12.5,84.8,0.07,0.033
51385,12.43,84.7,0.071,0.037
51386,12.4,84.9,0.067,0.04
51387,12.38,85.0,0.068,0.029
51388,12.26,85.0,0.08,0.077
51389,12.05,85.8,0.087,0.055
51390,12.35,85.8,0.084,0.044
51391,12.22,85.7,0.081,0.051
51392,12.0,86.3,0.084,0.037
51393,12.0,86.3,0.086,0.037
51394,11.71,86.8,0.084,0.037
51395,11.59,87.3,0.08,0.037
51396,11.51,87.6,0.081,0.04
51397,11.47,87.7,0.079,0.048
51398,11.4,87.8,0.08,0.026
51399,11.36,87.7,0.08,0.055
51400,11.03,87.8,0.081,0.051
51401,10.96,88.0,0.082,0.055
51402,10.78,88.0,0.084,0.029
51403,10.63,88.0,0.084,0.033
51404,10.43,88.1,0.084,0.04
51405,10.12,88.2,0.082,0.073
51406,9.96,88.6,0.082,0.07
51407,9.93,88.8,0.08,0.051
51408,9.98,88.9,0.08,0.077
51409,10.03,88.9,0.08,0.033
51410,10.07,88.9,0.082,0.051
51411,10.07,88.9,0.081,0.055
51412,9.84,88.8,0.083,0.07
51413,9.42,88.7,0.081,0.059
51414,9.35,89.3,0.082,0.059
51415,9.48,89.3,0.079,0.037
51416,9.72,89.4,0.08,0.048
51417,9.86,89.3,0.083,0.026
51418,10.0,89.0,0.082,0.033
51419,9.65,88.8,0.082,0.037
51420,9.26,88.8,0.083,0.055
51421,8.96,88.9,0.081,0.044
51422,8.63,88.9,0.08,0.055
51423,8.46,89.4,0.081,0.048
51424,8.49,89.4,0.079,0.037
51425,8.37,89.4,0.081,0.062
51426,8.29,89.6,0.079,0.044
51427,8.36,89.6,0.081,0.055
51428,8.45,89.7,0.081,0.051
51429,8.43,89.5,0.08,0.066
51430,8.18,89.7,0.079,0.051
51431,8.1,90.0,0.084,0.066
51432,8.36,90.1,0.083,0.051
51433,8.45,89.9,0.082,0.059
51434,8.32,89.8,0.083,0.037
51435,8.14,90.2,0.082,0.055
51436,7.89,90.8,0.083,0.051
51437,7.91,91.2,0.078,0.04
51438,8.05,91.6,0.084,0.059
51439,8.14,91.9,0.083,0.088
51440,8.21,92.3,0.082,0.048
51441,8.41,92.4,0.08,0.048
51442,8.51,92.6,0.079,0.059
51443,8.58,92.6,0.078,0.073
51444,8.57,92.8,0.081,0.077
51445,8.58,92.9,0.077,0.073
51446,8.48,93.0,0.081,0.066
51447,8.37,93.1,0.079,0.07
51448,8.11,93.2,0.079,0.073
51449,7.87,93.4,0.08,0.081
51450,7.77,93.5,0.077,0.077
51451,7.66,93.6,0.082,0.033
51452,7.49,93.7,0.08,0.07
51453,7.55,93.9,0.079,0.037
51454,7.67,94.0,0.08,0.029
51455,7.73,93.9,0.082,0.073
51456,7.85,94.0,0.08,0.135
51457,8.01,94.0,0.084,0.571
51458,8.07,94.0,0.082,2.064
51459,7.98,94.0,0.078,5.724
51460,7.92,94.1,0.077,11.68
51461,7.92,94.2,0.08,19.36
51462,7.92,94.2,0.081,31.54
51463,7.98,94.3,0.077,52.93
51464,8.08,94.3,0.079,91.2
51465,8.2,94.4,0.083,173.7
51466,8.26,94.5,0.08,175.0
51467,8.23,94.6,0.079,188.3
51468,8.41,94.7,0.079,235.8
51469,8.58,94.7,0.081,258.1
51470,8.8,94.8,0.082,270.5
